atom[195]Ga	a	0.621176	0.375548	0.158885	0.005	1	0.019	Def	0
atom[196]Ga	a	0.599947	0.380841	0.13142	0.005	1	0.019	Def	0
atom[197]Ga	a	0.481303	0.38948	0.127025	0.005	1	0.019	Def	0
atom[198]Ga	a	0.502532	0.384187	0.15449	0.005	1	0.019	Def	0
atom[199]Ga	a	0.545358	0.394452	0.158885	0.005	1	0.019	Def	0
atom[200]Ga	a	0.524128	0.399745	0.13142	0.005	1	0.019	Def	0
atom[201]Ga	a	0.405484	0.408384	0.127025	0.005	1	0.019	Def	0
atom[202]Ga	a	0.426713	0.403091	0.15449	0.005	1	0.019	Def	0
atom[203]Ga	a	0.469539	0.413356	0.158885	0.005	1	0.019	Def	0
atom[204]Ga	a	0.448309	0.418649	0.13142	0.005	1	0.019	Def	0
atom[205]Ga	a	0.329665	0.427288	0.127025	0.005	1	0.019	Def	0
atom[206]Ga	a	0.350894	0.421995	0.15449	0.005	1	0.019	Def	0
atom[207]Ga	a	0.39372	0.432259	0.158885	0.005	1	0.019	Def	0
atom[208]Ga	a	0.37249	0.437552	0.13142	0.005	1	0.019	Def	0
atom[209]Ga	a	0.275075	0.440899	0.15449	0.005	1	0.019	Def	0
atom[210]Ga	a	0.317901	0.451163	0.158885	0.005	1	0.019	Def	0
atom[211]Ga	a	0.296671	0.456456	0.13142	0.005	1	0.019	Def	0
atom[212]Ga	a	0.242082	0.470067	0.158885	0.005	1	0.019	Def	0
atom[213]Ga	a	0.739821	0.366909	0.15449	0.005	1	0.019	Def	0
atom[214]Ga	a	0.642772	0.391106	0.127025	0.005	1	0.019	Def	0
atom[215]Ga	a	0.664002	0.385813	0.15449	0.005	1	0.019	Def	0
atom[216]Ga	a	0.706827	0.396077	0.158885	0.005	1	0.019	Def	0
atom[217]Ga	a	0.685598	0.40137	0.13142	0.005	1	0.019	Def	0
atom[218]Ga	a	0.566953	0.410009	0.127025	0.005	1	0.019	Def	0
atom[219]Ga	a	0.588183	0.404716	0.15449	0.005	1	0.019	Def	0
atom[220]Ga	a	0.631008	0.414981	0.158885	0.005	1	0.019	Def	0
atom[221]Ga	a	0.609779	0.420274	0.13142	0.005	1	0.019	Def	0
atom[222]Ga	a	0.491135	0.428913	0.127025	0.005	1	0.019	Def	0
atom[223]Ga	a	0.512364	0.42362	0.15449	0.005	1	0.019	Def	0
atom[224]Ga	a	0.555189	0.433885	0.158885	0.005	1	0.019	Def	0
atom[225]Ga	a	0.53396	0.439178	0.13142	0.005	1	0.019	Def	0
atom[226]Ga	a	0.415316	0.447817	0.127025	0.005	1	0.019	Def	0
atom[227]Ga	a	0.436545	0.442524	0.15449	0.005	1	0.019	Def	0
atom[228]Ga	a	0.47937	0.452788	0.158885	0.005	1	0.019	Def	0
atom[229]Ga	a	0.458141	0.458081	0.13142	0.005	1	0.019	Def	0
atom[230]Ga	a	0.339497	0.466721	0.127025	0.005	1	0.019	Def	0
atom[231]Ga	a	0.360726	0.461428	0.15449	0.005	1	0.019	Def	0
atom[232]Ga	a	0.403551	0.471692	0.158885	0.005	1	0.019	Def	0
atom[233]Ga	a	0.382322	0.476985	0.13142	0.005	1	0.019	Def	0
atom[234]Ga	a	0.263678	0.485624	0.127025	0.005	1	0.019	Def	0
atom[235]Ga	a	0.284907	0.480331	0.15449	0.005	1	0.019	Def	0
atom[236]Ga	a	0.327732	0.490596	0.158885	0.005	1	0.019	Def	0
atom[237]Ga	a	0.306503	0.495889	0.13142	0.005	1	0.019	Def	0
atom[238]Ga	a	0.251914	0.5095	0.158885	0.005	1	0.019	Def	0
atom[239]Ga	a	0.728423	0.411635	0.127025	0.005	1	0.019	Def	0
atom[240]Ga	a	0.749652	0.406342	0.15449	0.005	1	0.019	Def	0
atom[241]Ga	a	0.652604	0.430538	0.127025	0.005	1	0.019	Def	0
atom[242]Ga	a	0.673833	0.425245	0.15449	0.005	1	0.019	Def	0
atom[243]Ga	a	0.716659	0.43551	0.158885	0.005	1	0.019	Def	0
atom[244]Ga	a	0.695429	0.440803	0.13142	0.005	1	0.019	Def	0
atom[245]Ga	a	0.576785	0.449442	0.127025	0.005	1	0.019	Def	0
atom[246]Ga	a	0.598015	0.444149	0.15449	0.005	1	0.019	Def	0
atom[247]Ga	a	0.64084	0.454414	0.158885	0.005	1	0.019	Def	0
atom[248]Ga	a	0.619611	0.459707	0.13142	0.005	1	0.019	Def	0
atom[249]Ga	a	0.500966	0.468346	0.127025	0.005	1	0.019	Def	0
atom[250]Ga	a	0.522196	0.463053	0.15449	0.005	1	0.019	Def	0
atom[251]Ga	a	0.565021	0.473317	0.158885	0.005	1	0.019	Def	0
