src_index,src_x,src_y,tgt_x,tgt_y,dist_to_hole_px,matched
47,826.4814814814815,89.03703703703704,61.398833393033414,331.865577337899,11.9094,False
48,869.4814814814815,89.03703703703704,70.0955629698154,296.9849010120753,11.46,False
49,913.0,88.94117647058823,78.81939535747992,261.66424545767984,11.46,False
50,956.48,88.64,87.36889164946612,226.33330618286024,3.2793,True
51,999.4814814814815,89.03703703703704,96.3880012252026,191.53169351539853,21.7473,False
52,1042.52,88.64,104.7704486844037,156.5394747037835,38.88111,False
53,1086.0,88.61290322580645,113.54227146201569,121.26396764894665,58.718422,False
54,610.0,92.0,20.019040482927466,508.06998220133187,57.17365,False
55,632.0,102.91044776119404,33.31884959944799,492.43068733408177,39.316513,False
56,675.5,102.88888888888889,42.09921438724254,457.14006111360163,21.620901,False
57,718.5,102.88888888888889,50.795943964024474,422.2593847877778,5.6036,True
58,761.5,102.88888888888889,59.49267354080641,387.3787084619539,0.955,True
59,805.0,102.91044776119404,68.30801743161723,352.09680351158124,0.0,True
60,848.5,102.88888888888889,77.08838221941173,316.806177291101,0.0,True
61,891.5,102.88888888888889,85.78511179619372,281.92550096527714,0.0,True
62,934.5,102.88888888888889,94.4818413729756,247.04482463945337,0.0,True
63,978.0,102.91044776119404,103.29718526378642,211.7629196890807,1.3693,True
64,1021.5,102.88888888888889,112.07755005158091,176.4722934686005,22.8287,False
65,1064.5,102.88888888888889,120.7742796283629,141.59161714277664,38.88111,False
66,1107.5,102.88888888888889,129.47100920514478,106.71094081695279,60.916325,False
67,588.5,106.5,27.432764223011958,528.4429384773448,56.759346,False
68,610.48,118.36,41.49878256611467,513.0119299589796,39.190113,False
69,653.5,118.23076923076923,50.09472898415092,478.0888766408227,19.710901,False
70,696.4814814814815,117.96296296296296,58.57047893729211,443.1690381285864,0.0,True
71,740.0,118.38709677419355,67.71612762067193,407.9535531913158,0.0,True
72,783.5185185185185,117.96296296296296,76.17366828070303,372.56650365068776,0.0,True
73,826.4814814814815,117.96296296296296,84.86291719267942,337.71583063190974,0.0,True
74,869.4814814814815,117.96296296296296,93.5596467694613,302.8351543060859,0.0,True
75,913.0,118.05882352941177,102.4390037252077,267.55327538258257,0.0,True
76,956.48,118.36,111.47711823045299,232.34416231397844,0.0,True
77,999.52,118.36,120.18194568860869,197.43100716072556,0.0,True
78,1042.4814814814815,117.96296296296296,128.54880225729912,162.501319993993,20.9187,False
79,1086.0,118.05882352941177,137.42817155737688,127.21939156008207,39.295414,False
80,1129.48,118.36,146.46628606262217,92.01027849147792,62.664818,False
81,588.6206896551724,130.10344827586206,46.60378430843221,533.1188438815215,39.730816,False
82,632.0,129.94117647058823,55.24559810824857,497.89763988104164,20.7923,False
83,675.5,130.0,64.09116810293958,462.62327114496577,0.955,True
84,718.3793103448276,130.10344827586206,72.84741307761246,427.8614005367575,0.0,True
85,761.5,130.0,81.48462725650356,392.86191849331806,0.0,True
86,805.0,130.0,90.28248159580616,357.5756529078916,0.0,True
87,848.3793103448276,130.10344827586206,99.13985133299977,322.40819304008073,0.0,True
88,891.5,130.0,107.77706551189075,287.4087109966413,0.0,True
89,934.5,130.0,116.47379508867274,252.5280346708175,0.0,True
90,978.0,129.94117647058823,125.22393377258695,217.22987223604056,0.0,True
91,1021.3793103448276,130.10344827586206,134.12901916516896,182.07430921758018,1.3693,True
92,1064.5,130.0,142.76623334405994,147.07482717414072,21.8737,False
93,1107.5,130.0,151.46296292084193,112.19415084831692,42.034016,False
94,1151.0,129.94117647058823,160.21310160475613,76.89598841353998,71.18964,False
95,567.0,145.0,54.31477242402147,553.6698833543521,39.604412,False
96,610.5,141.5,60.27350194610594,517.6757444312807,23.1166,False
97,653.5,141.5,68.97023152288781,482.79506810545683,1.91,True
98,696.5,141.5,77.66696109966969,447.914391779633,0.0,True
99,740.0,145.0,89.30394025619066,413.3359995318516,0.0,True
100,783.5,141.5,95.26266977827513,377.34186060878005,0.0,True
101,826.5,141.5,103.959399355057,342.4611842829562,0.0,True
102,869.5,141.5,112.65612893183888,307.58050795713245,0.0,True
103,913.0,145.0,124.29310808835984,273.00211570935096,0.0,True
104,956.5,141.5,130.2518376104443,237.0079767862795,0.0,True
105,999.5,141.5,138.9485671872262,202.12730046045564,0.0,True
106,1042.5,141.5,147.64529676400807,167.24662413463184,2.7386,True
107,1086.0,145.0,159.28227592052903,132.66823188685046,23.657299,False
108,1129.5,141.5,165.24100544261339,96.67409296377897,50.01811,False
109,1172.5,141.5,173.93773501939538,61.79341663795512,79.67223,False
110,610.5,148.5,65.95175158054221,519.0914911065707,17.800901,False
111,653.5,148.5,74.6484811573242,484.2108147807469,0.0,True
112,696.5,148.5,83.34521073410619,449.33013845492303,0.0,True
113,783.5,148.5,100.9409194127114,378.7576072840701,0.0,True
114,826.5,148.5,109.63764898949339,343.87693095824636,0.0,True
115,869.5,148.5,118.33437856627538,308.9962546324225,0.0,True
116,956.5,148.5,135.93008724488058,238.4237234615696,0.0,True
117,999.5,148.5,144.62681682166257,203.54304713574575,0.0,True
118,1042.5,148.5,153.32354639844456,168.66237080992195,0.0,True
119,1129.5,148.5,170.91925507704977,98.08983963906908,46.57731,False
120,1172.5,148.5,179.61598465383176,63.20916331324523,73.52793,False
121,545.3793103448276,159.89655172413794,62.02576053961067,574.2209228271827,39.604412,False
122,588.5,160.0,70.83081500049045,539.2632880670618,19.2966,False
123,632.0,160.05882352941177,79.67638499518156,503.9889193309858,0.0,True
124,675.3793103448276,159.89655172413794,88.31819879499787,468.767715330506,0.0,True
125,718.3793103448276,159.89655172413794,97.01492837177975,433.88703900468215,0.0,True
126,761.5,160.0,105.81998283265963,398.9294042445613,0.0,True
127,805.0,160.0,114.61783717196235,363.6431386591348,0.0,True
128,848.5,160.0,123.41569151126495,328.35687307370836,0.0,True
129,891.5,160.0,132.11242108804694,293.4761967478845,0.0,True
130,934.5,160.0,140.80915066482882,258.59552042206064,0.0,True
131,978.0,160.0,149.60700500413154,223.30925483663427,0.0,True
132,1021.3793103448276,159.89655172413794,158.29653445933624,188.09994768550487,0.0,True
133,1064.5,160.0,167.10158892021613,153.14231292538395,1.91,True
134,1107.6206896551723,159.89655172413794,175.73881544343837,118.14278137153693,25.4058,False
135,1151.0,160.05882352941177,184.64388849168913,82.98726786348422,56.93482,False
136,1194.5,160.0,193.39402717560333,47.68910542870728,76.26653,False
137,523.52,171.64,67.13076228192821,594.3278367497246,43.11542,False
138,567.0,171.94117647058823,76.16887678717362,559.1187236811205,20.665901,False
139,610.5185185185185,172.03703703703704,85.04822755411905,523.8368432145758,0.955,True
140,653.5,171.76923076923077,93.52397750726013,488.91700470233957,0.0,True
141,696.4814814814815,172.03703703703704,102.43420604287721,454.1054938699739,0.0,True
142,740.0,171.94117647058823,111.1580446193428,418.78483985862,0.0,True
143,783.48,171.64,119.707540911329,383.4539005838003,0.0,True
144,826.52,171.64,128.4123683694847,348.5407454305474,0.0,True
145,869.52,171.64,137.1090979462666,313.66006910472356,0.0,True
146,913.0,171.61290322580646,145.88092072387857,278.38456204988677,0.0,True
147,956.48,171.64,154.6967087434982,243.12001676129975,0.0,True
148,999.4814814814815,172.03703703703704,163.7158121304337,208.31840255079666,0.0,True
149,1042.52,171.64,172.09826577843577,173.326185282223,0.0,True
150,1086.0,171.94117647058823,181.13638028368106,138.11707221361885,4.2343,True
151,1129.48,171.64,189.68587657566738,102.78613293879923,37.926113,False
152,1172.4814814814815,172.03703703703704,198.70496761827152,67.98456823870376,58.30412,False
153,502.0,187.08955223880596,75.3106952485949,614.9090793746225,46.14192,False
154,545.5,187.11111111111111,84.1260391394056,579.6271744242497,21.080202,False
155,588.5,187.11111111111111,92.8227687161876,544.746498098426,0.0,True
156,632.0,187.08955223880596,101.6031335039821,509.4558718779457,0.0,True
157,675.5,187.11111111111111,110.4184773947928,474.173966927573,0.0,True
158,718.5,187.11111111111111,119.11520697157479,439.29329060174916,0.0,True
159,761.5,187.11111111111111,127.81193654835678,404.4126142759254,0.0,True
160,805.0,187.08955223880596,136.59230133615128,369.1219880554452,0.0,True
161,848.5,187.11111111111111,145.407645226962,333.8400831050725,0.0,True
162,891.5,187.11111111111111,154.10437480374398,298.95940677924864,0.0,True
163,934.5,187.11111111111111,162.80110438052597,264.0787304534248,0.0,True
164,978.0,187.08955223880596,171.58146916832047,228.78810423294462,0.0,True
165,1021.5,187.11111111111111,180.39681305913118,193.50619928257194,0.0,True
166,1064.5,187.11111111111111,189.09354263591317,158.62552295674809,0.0,True
167,1107.5,187.11111111111111,197.79027221269516,123.74484663092429,19.6758,False
168,1151.0,187.08955223880596,206.57063700048965,88.45422041044404,37.51181,False
169,1194.5,187.11111111111111,215.38598089130036,53.17231546007142,60.21412,False
170,523.4814814814815,200.96296296296296,90.90913438795596,600.2896340725679,25.188105,False
171,567.0,201.05882352941177,99.7884851549014,565.0077536060232,0.0,True
172,610.5185185185185,200.96296296296296,108.51232373136688,529.6870995946693,0.0,True
173,696.4814814814815,200.96296296296296,125.89830222012515,459.95575025006747,0.0,True
174,740.0,201.05882352941177,134.77765298707058,424.6738697835227,0.0,True
175,999.4814814814815,200.96296296296296,187.17990830768153,214.16865893089013,0.0,True
176,1086.0,201.05882352941177,204.75598865140896,144.00610213852164,0.0,True
177,1216.0,201.05882352941177,231.04842690679615,38.552894641844915,66.95533,False
178,653.5,201.23076923076923,117.42255226698396,494.87558876230366,0.0,True
179,783.48,201.36,143.81576749231587,389.4647567149185,0.0,True
180,826.52,201.36,152.52059495047146,354.5516015616656,0.0,True
181,869.52,201.36,161.21732452725345,319.67092523584176,0.0,True
182,913.0,201.38709677419354,170.03311254687307,284.4063799472548,0.0,True
183,956.48,201.36,178.80493532448506,249.130872892418,0.0,True
184,1042.52,201.36,196.20649235942264,179.3370414133412,0.0,True
185,1129.48,201.36,213.79410315665424,108.79698906991749,20.0901,False
186,1172.52,201.36,222.49893061480984,73.88383391666454,38.340412,False
187,502.0,213.94117647058823,97.09215546609855,620.3398074811994,41.802303,False
188,545.5185185185185,214.03703703703704,105.97150623304398,585.0579270146546,4.6486,True
189,588.4814814814815,214.03703703703704,114.66075514502026,550.2072539958766,0.0,True
190,632.0,213.94117647058823,123.38459372148586,514.8865999845226,0.0,True
191,675.5185185185185,214.03703703703704,132.2639444884313,479.60471951797797,0.0,True
192,718.48,213.64,140.63081959025394,444.6749843838792,0.0,True
193,761.4814814814815,214.03703703703704,149.64992297718945,409.8733701733761,0.0,True
194,805.0,213.94117647058823,158.37376155365493,374.5527161620221,0.0,True
195,848.5185185185185,214.03703703703704,167.25311232060048,339.27083569547733,0.0,True
196,891.5185185185185,214.03703703703704,175.94984189738236,304.3901593696536,0.0,True
197,934.4814814814815,214.03703703703704,184.63909080935863,269.53948635087545,0.0,True
198,978.0,213.94117647058823,193.36292938582412,234.21883233952153,0.0,True
199,1021.48,213.64,201.91242567781043,198.8878930647019,0.0,True
200,1064.5,214.07142857142858,210.9631685118687,164.07823323139857,0.0,True
201,1107.52,213.64,219.31398271274801,129.0940615856251,0.0,True
202,1151.0,213.94117647058823,228.3520972179933,93.884948517021,21.4594,False
203,1194.5185185185185,214.03703703703704,237.2314603292701,58.60301854006863,45.369507,False
204,1237.5,214.07142857142858,245.9523363440379,23.744349408898046,75.06587,False
